date,type,description,key,source_module,observed_from,close_time,status
2017-05-01,CLOSED,Labour Day,de_xetra_labour_day,module:de_xetra_labour_day,,,CONFIRMED
2017-06-05,CLOSED,Whit Monday,de_xetra_whit_monday,module:de_xetra_whit_monday,,,CONFIRMED
2017-10-03,CLOSED,Day of German Unity,de_xetra_german_unity_day,module:de_xetra_german_unity_day,,,CONFIRMED
2017-10-31,CLOSED,Reformation Day (500th anniversary),de_xetra_reformation_day_2017,module:de_xetra_reformation_day_2017,,,CONFIRMED
2017-12-24,CLOSED,Christmas Eve,de_xetra_christmas_eve,module:de_xetra_christmas_eve,,,CONFIRMED
2017-12-25,CLOSED,Christmas Day,de_xetra_christmas_day,module:de_xetra_christmas_day,,,CONFIRMED
2017-12-26,CLOSED,Boxing Day,de_xetra_boxing_day,module:de_xetra_boxing_day,,,CONFIRMED
2017-12-31,CLOSED,New Year's Eve,de_xetra_new_years_eve,module:de_xetra_new_years_eve,,,CONFIRMED
2018-01-01,CLOSED,New Year's Day,de_xetra_new_years_day,module:de_xetra_new_years_day,,,CONFIRMED
2018-03-30,CLOSED,Good Friday,de_xetra_good_friday,module:de_xetra_good_friday,,,CONFIRMED
2018-04-02,CLOSED,Easter Monday,de_xetra_easter_monday,module:de_xetra_easter_monday,,,CONFIRMED
2018-05-01,CLOSED,Labour Day,de_xetra_labour_day,module:de_xetra_labour_day,,,CONFIRMED
2018-05-21,CLOSED,Whit Monday,de_xetra_whit_monday,module:de_xetra_whit_monday,,,CONFIRMED
2018-10-03,CLOSED,Day of German Unity,de_xetra_german_unity_day,module:de_xetra_german_unity_day,,,CONFIRMED
2018-12-24,CLOSED,Christmas Eve,de_xetra_christmas_eve,module:de_xetra_christmas_eve,,,CONFIRMED
2018-12-25,CLOSED,Christmas Day,de_xetra_christmas_day,module:de_xetra_christmas_day,,,CONFIRMED
2018-12-26,CLOSED,Boxing Day,de_xetra_boxing_day,module:de_xetra_boxing_day,,,CONFIRMED
2018-12-31,CLOSED,New Year's Eve,de_xetra_new_years_eve,module:de_xetra_new_years_eve,,,CONFIRMED
2019-01-01,CLOSED,New Year's Day,de_xetra_new_years_day,module:de_xetra_new_years_day,,,CONFIRMED
2019-04-19,CLOSED,Good Friday,de_xetra_good_friday,module:de_xetra_good_friday,,,CONFIRMED
2019-04-22,CLOSED,Easter Monday,de_xetra_easter_monday,module:de_xetra_easter_monday,,,CONFIRMED
2019-05-01,CLOSED,Labour Day,de_xetra_labour_day,module:de_xetra_labour_day,,,CONFIRMED
2019-06-10,CLOSED,Whit Monday,de_xetra_whit_monday,module:de_xetra_whit_monday,,,CONFIRMED
2019-10-03,CLOSED,Day of German Unity,de_xetra_german_unity_day,module:de_xetra_german_unity_day,,,CONFIRMED
2019-12-24,CLOSED,Christmas Eve,de_xetra_christmas_eve,module:de_xetra_christmas_eve,,,CONFIRMED
2019-12-25,CLOSED,Christmas Day,de_xetra_christmas_day,module:de_xetra_christmas_day,,,CONFIRMED
2019-12-26,CLOSED,Boxing Day,de_xetra_boxing_day,module:de_xetra_boxing_day,,,CONFIRMED
2019-12-31,CLOSED,New Year's Eve,de_xetra_new_years_eve,module:de_xetra_new_years_eve,,,CONFIRMED
2020-01-01,CLOSED,New Year's Day,de_xetra_new_years_day,module:de_xetra_new_years_day,,,CONFIRMED
2020-04-10,CLOSED,Good Friday,de_xetra_good_friday,module:de_xetra_good_friday,,,CONFIRMED
2020-04-13,CLOSED,Easter Monday,de_xetra_easter_monday,module:de_xetra_easter_monday,,,CONFIRMED
2020-05-01,CLOSED,Labour Day,de_xetra_labour_day,module:de_xetra_labour_day,,,CONFIRMED
2020-06-01,CLOSED,Whit Monday,de_xetra_whit_monday,module:de_xetra_whit_monday,,,CONFIRMED
2020-12-24,CLOSED,Christmas Eve,de_xetra_christmas_eve,module:de_xetra_christmas_eve,,,CONFIRMED
2020-12-25,CLOSED,Christmas Day,de_xetra_christmas_day,module:de_xetra_christmas_day,,,CONFIRMED
2020-12-26,CLOSED,Boxing Day,de_xetra_boxing_day,module:de_xetra_boxing_day,,,CONFIRMED
2020-12-31,CLOSED,New Year's Eve,de_xetra_new_years_eve,module:de_xetra_new_years_eve,,,CONFIRMED
2021-01-01,CLOSED,New Year's Day,de_xetra_new_years_day,module:de_xetra_new_years_day,,,CONFIRMED
2021-04-02,CLOSED,Good Friday,de_xetra_good_friday,module:de_xetra_good_friday,,,CONFIRMED
