date,type,description,key,source_module,observed_from,close_time,status
2026-03-17,CLOSED,Eid al-Fitr,eid_al_fitr,module:eid_al_fitr,,,CONFIRMED
2026-03-18,CLOSED,Eid al-Fitr,eid_al_fitr,module:eid_al_fitr,,,CONFIRMED
2026-03-19,CLOSED,Eid al-Fitr,eid_al_fitr,module:eid_al_fitr,,,CONFIRMED
2026-03-20,CLOSED,Eid al-Fitr,eid_al_fitr,module:eid_al_fitr,,,CONFIRMED
2026-03-21,CLOSED,Eid al-Fitr,eid_al_fitr,module:eid_al_fitr,,,CONFIRMED
2026-03-22,CLOSED,Eid al-Fitr,eid_al_fitr,module:eid_al_fitr,,,CONFIRMED
2026-03-23,CLOSED,Eid al-Fitr,eid_al_fitr,module:eid_al_fitr,,,CONFIRMED
2026-05-22,CLOSED,Eid al-Adha,eid_al_adha,module:eid_al_adha,,,CONFIRMED
2026-05-23,CLOSED,Eid al-Adha,eid_al_adha,module:eid_al_adha,,,CONFIRMED
2026-05-24,CLOSED,Eid al-Adha,eid_al_adha,module:eid_al_adha,,,CONFIRMED
2026-05-25,CLOSED,Eid al-Adha,eid_al_adha,module:eid_al_adha,,,CONFIRMED
2026-05-26,CLOSED,Eid al-Adha,eid_al_adha,module:eid_al_adha,,,CONFIRMED
2026-05-27,CLOSED,Eid al-Adha,eid_al_adha,module:eid_al_adha,,,CONFIRMED
