date,type,description,key,source_module,observed_from,close_time,status
2024-08-12,CLOSED,Mountain Day,jp_mountain_day,module:jp_mountain_day,2024-08-11,,CONFIRMED
2024-09-16,CLOSED,Respect for the Aged Day,jp_respect_for_the_aged_day,module:jp_respect_for_the_aged_day,,,CONFIRMED
2024-09-23,CLOSED,Autumnal Equinox Day,jp_autumnal_equinox_day,module:jp_autumnal_equinox_day,2024-09-22,,CONFIRMED
2024-10-14,CLOSED,Sports Day,jp_sports_day,module:jp_sports_day,,,CONFIRMED
2024-11-04,CLOSED,Culture Day,jp_culture_day,module:jp_culture_day,2024-11-03,,CONFIRMED
2024-12-31,CLOSED,Market Holiday (year end),jp_jpx_year_end_market_holiday,module:jp_jpx_market_holidays,,,CONFIRMED
2025-01-01,CLOSED,New Year's Day,jp_new_years_day,module:jp_new_years_day,,,CONFIRMED
2025-01-02,CLOSED,Market Holiday (New Year),jp_jpx_new_year_market_holiday,module:jp_jpx_market_holidays,,,CONFIRMED
2025-01-03,CLOSED,Market Holiday (New Year),jp_jpx_new_year_market_holiday,module:jp_jpx_market_holidays,,,CONFIRMED
2025-01-13,CLOSED,Coming of Age Day,jp_coming_of_age_day,module:jp_coming_of_age_day,,,CONFIRMED
2025-02-11,CLOSED,National Foundation Day,jp_national_foundation_day,module:jp_national_foundation_day,,,CONFIRMED
2025-02-24,CLOSED,Emperor's Birthday,jp_emperors_birthday,module:jp_emperors_birthday,2025-02-23,,CONFIRMED
2025-03-20,CLOSED,Vernal Equinox Day,jp_vernal_equinox_day,module:jp_vernal_equinox_day,,,CONFIRMED
2025-04-29,CLOSED,Showa Day,jp_showa_day,module:jp_showa_day,,,CONFIRMED
2025-05-05,CLOSED,Children's Day,jp_childrens_day,module:jp_childrens_day,,,CONFIRMED
2025-05-06,CLOSED,Greenery Day,jp_greenery_day,module:jp_greenery_day,2025-05-04,,CONFIRMED
2025-07-21,CLOSED,Marine Day,jp_marine_day,module:jp_marine_day,,,CONFIRMED
2025-08-11,CLOSED,Mountain Day,jp_mountain_day,module:jp_mountain_day,,,CONFIRMED
2025-09-15,CLOSED,Respect for the Aged Day,jp_respect_for_the_aged_day,module:jp_respect_for_the_aged_day,,,CONFIRMED
2025-09-23,CLOSED,Autumnal Equinox Day,jp_autumnal_equinox_day,module:jp_autumnal_equinox_day,,,CONFIRMED
2025-10-13,CLOSED,Sports Day,jp_sports_day,module:jp_sports_day,,,CONFIRMED
2025-11-03,CLOSED,Culture Day,jp_culture_day,module:jp_culture_day,,,CONFIRMED
2025-11-24,CLOSED,Labor Thanksgiving Day,jp_labour_thanksgiving_day,module:jp_labour_thanksgiving_day,2025-11-23,,CONFIRMED
2025-12-31,CLOSED,Market Holiday (year end),jp_jpx_year_end_market_holiday,module:jp_jpx_market_holidays,,,CONFIRMED
2026-01-01,CLOSED,New Year's Day,jp_new_years_day,module:jp_new_years_day,,,CONFIRMED
2026-01-02,CLOSED,Market Holiday (New Year),jp_jpx_new_year_market_holiday,module:jp_jpx_market_holidays,,,CONFIRMED
2026-01-12,CLOSED,Coming of Age Day,jp_coming_of_age_day,module:jp_coming_of_age_day,,,CONFIRMED
2026-02-11,CLOSED,National Foundation Day,jp_national_foundation_day,module:jp_national_foundation_day,,,CONFIRMED
2026-02-23,CLOSED,Emperor's Birthday,jp_emperors_birthday,module:jp_emperors_birthday,,,CONFIRMED
2026-03-20,CLOSED,Vernal Equinox Day,jp_vernal_equinox_day,module:jp_vernal_equinox_day,,,CONFIRMED
2026-04-29,CLOSED,Showa Day,jp_showa_day,module:jp_showa_day,,,CONFIRMED
2026-05-04,CLOSED,Greenery Day,jp_greenery_day,module:jp_greenery_day,,,CONFIRMED
2026-05-05,CLOSED,Children's Day,jp_childrens_day,module:jp_childrens_day,,,CONFIRMED
2026-05-06,CLOSED,Constitution Memorial Day,jp_constitution_memorial_day,module:jp_constitution_memorial_day,2026-05-03,,CONFIRMED
2026-07-20,CLOSED,Marine Day,jp_marine_day,module:jp_marine_day,,,CONFIRMED
2026-08-11,CLOSED,Mountain Day,jp_mountain_day,module:jp_mountain_day,,,CONFIRMED
2026-09-21,CLOSED,Respect for the Aged Day,jp_respect_for_the_aged_day,module:jp_respect_for_the_aged_day,,,CONFIRMED
2026-09-22,CLOSED,Citizens' Holiday (between Respect for the Aged Day and Autumnal Equinox Day),jp_citizens_holiday,module:jp_citizens_holidays,,,CONFIRMED
2026-09-23,CLOSED,Autumnal Equinox Day,jp_autumnal_equinox_day,module:jp_autumnal_equinox_day,,,CONFIRMED
2026-10-12,CLOSED,Sports Day,jp_sports_day,module:jp_sports_day,,,CONFIRMED
2026-11-03,CLOSED,Culture Day,jp_culture_day,module:jp_culture_day,,,CONFIRMED
2026-11-23,CLOSED,Labor Thanksgiving Day,jp_labour_thanksgiving_day,module:jp_labour_thanksgiving_day,,,CONFIRMED
2026-12-31,CLOSED,Market Holiday (year end),jp_jpx_year_end_market_holiday,module:jp_jpx_market_holidays,,,CONFIRMED
2027-01-01,CLOSED,New Year's Day,jp_new_years_day,module:jp_new_years_day,,,CONFIRMED
2027-01-11,CLOSED,Coming of Age Day,jp_coming_of_age_day,module:jp_coming_of_age_day,,,CONFIRMED
2027-02-11,CLOSED,National Foundation Day,jp_national_foundation_day,module:jp_national_foundation_day,,,CONFIRMED
2027-02-23,CLOSED,Emperor's Birthday,jp_emperors_birthday,module:jp_emperors_birthday,,,CONFIRMED
2027-03-22,CLOSED,Vernal Equinox Day,jp_vernal_equinox_day,module:jp_vernal_equinox_day,2027-03-21,,CONFIRMED
2027-04-29,CLOSED,Showa Day,jp_showa_day,module:jp_showa_day,,,CONFIRMED
2027-05-03,CLOSED,Constitution Memorial Day,jp_constitution_memorial_day,module:jp_constitution_memorial_day,,,CONFIRMED
2027-05-04,CLOSED,Greenery Day,jp_greenery_day,module:jp_greenery_day,,,CONFIRMED
2027-05-05,CLOSED,Children's Day,jp_childrens_day,module:jp_childrens_day,,,CONFIRMED
2027-07-19,CLOSED,Marine Day,jp_marine_day,module:jp_marine_day,,,CONFIRMED
2027-08-11,CLOSED,Mountain Day,jp_mountain_day,module:jp_mountain_day,,,CONFIRMED
2027-09-20,CLOSED,Respect for the Aged Day,jp_respect_for_the_aged_day,module:jp_respect_for_the_aged_day,,,CONFIRMED
2027-09-23,CLOSED,Autumnal Equinox Day,jp_autumnal_equinox_day,module:jp_autumnal_equinox_day,,,CONFIRMED
2027-10-11,CLOSED,Sports Day,jp_sports_day,module:jp_sports_day,,,CONFIRMED
2027-11-03,CLOSED,Culture Day,jp_culture_day,module:jp_culture_day,,,CONFIRMED
2027-11-23,CLOSED,Labor Thanksgiving Day,jp_labour_thanksgiving_day,module:jp_labour_thanksgiving_day,,,CONFIRMED
2027-12-31,CLOSED,Market Holiday (year end),jp_jpx_year_end_market_holiday,module:jp_jpx_market_holidays,,,CONFIRMED
2028-01-03,CLOSED,Market Holiday (New Year),jp_jpx_new_year_market_holiday,module:jp_jpx_market_holidays,,,CONFIRMED
2028-01-10,CLOSED,Coming of Age Day,jp_coming_of_age_day,module:jp_coming_of_age_day,,,CONFIRMED
2028-02-11,CLOSED,National Foundation Day,jp_national_foundation_day,module:jp_national_foundation_day,,,CONFIRMED
2028-02-23,CLOSED,Emperor's Birthday,jp_emperors_birthday,module:jp_emperors_birthday,,,CONFIRMED
2028-03-20,CLOSED,Vernal Equinox Day,jp_vernal_equinox_day_projected,module:jp_vernal_equinox_day,,,PROJECTED
2028-05-03,CLOSED,Constitution Memorial Day,jp_constitution_memorial_day,module:jp_constitution_memorial_day,,,CONFIRMED
2028-05-04,CLOSED,Greenery Day,jp_greenery_day,module:jp_greenery_day,,,CONFIRMED
2028-05-05,CLOSED,Children's Day,jp_childrens_day,module:jp_childrens_day,,,CONFIRMED
2028-07-17,CLOSED,Marine Day,jp_marine_day,module:jp_marine_day,,,CONFIRMED
2028-08-11,CLOSED,Mountain Day,jp_mountain_day,module:jp_mountain_day,,,CONFIRMED
2028-09-18,CLOSED,Respect for the Aged Day,jp_respect_for_the_aged_day,module:jp_respect_for_the_aged_day,,,CONFIRMED
2028-09-22,CLOSED,Autumnal Equinox Day,jp_autumnal_equinox_day_projected,module:jp_autumnal_equinox_day,,,PROJECTED
2028-10-09,CLOSED,Sports Day,jp_sports_day,module:jp_sports_day,,,CONFIRMED
2028-11-03,CLOSED,Culture Day,jp_culture_day,module:jp_culture_day,,,CONFIRMED
2028-11-23,CLOSED,Labor Thanksgiving Day,jp_labour_thanksgiving_day,module:jp_labour_thanksgiving_day,,,CONFIRMED
2029-01-01,CLOSED,New Year's Day,jp_new_years_day,module:jp_new_years_day,,,CONFIRMED
2029-01-02,CLOSED,Market Holiday (New Year),jp_jpx_new_year_market_holiday,module:jp_jpx_market_holidays,,,CONFIRMED
2029-01-03,CLOSED,Market Holiday (New Year),jp_jpx_new_year_market_holiday,module:jp_jpx_market_holidays,,,CONFIRMED
2029-01-08,CLOSED,Coming of Age Day,jp_coming_of_age_day,module:jp_coming_of_age_day,,,CONFIRMED
2029-02-12,CLOSED,National Foundation Day,jp_national_foundation_day,module:jp_national_foundation_day,2029-02-11,,CONFIRMED
2029-02-23,CLOSED,Emperor's Birthday,jp_emperors_birthday,module:jp_emperors_birthday,,,CONFIRMED
2029-03-20,CLOSED,Vernal Equinox Day,jp_vernal_equinox_day_projected,module:jp_vernal_equinox_day,,,PROJECTED
2029-04-30,CLOSED,Showa Day,jp_showa_day,module:jp_showa_day,2029-04-29,,CONFIRMED
2029-05-03,CLOSED,Constitution Memorial Day,jp_constitution_memorial_day,module:jp_constitution_memorial_day,,,CONFIRMED
2029-05-04,CLOSED,Greenery Day,jp_greenery_day,module:jp_greenery_day,,,CONFIRMED
2029-07-16,CLOSED,Marine Day,jp_marine_day,module:jp_marine_day,,,CONFIRMED
2029-09-17,CLOSED,Respect for the Aged Day,jp_respect_for_the_aged_day,module:jp_respect_for_the_aged_day,,,CONFIRMED
2029-09-24,CLOSED,Autumnal Equinox Day,jp_autumnal_equinox_day_projected,module:jp_autumnal_equinox_day,2029-09-23,,PROJECTED
2029-10-08,CLOSED,Sports Day,jp_sports_day,module:jp_sports_day,,,CONFIRMED
2029-11-23,CLOSED,Labor Thanksgiving Day,jp_labour_thanksgiving_day,module:jp_labour_thanksgiving_day,,,CONFIRMED
2029-12-31,CLOSED,Market Holiday (year end),jp_jpx_year_end_market_holiday,module:jp_jpx_market_holidays,,,CONFIRMED
2030-01-01,CLOSED,New Year's Day,jp_new_years_day,module:jp_new_years_day,,,CONFIRMED
2030-01-02,CLOSED,Market Holiday (New Year),jp_jpx_new_year_market_holiday,module:jp_jpx_market_holidays,,,CONFIRMED
2030-01-03,CLOSED,Market Holiday (New Year),jp_jpx_new_year_market_holiday,module:jp_jpx_market_holidays,,,CONFIRMED
2030-01-14,CLOSED,Coming of Age Day,jp_coming_of_age_day,module:jp_coming_of_age_day,,,CONFIRMED
2030-02-11,CLOSED,National Foundation Day,jp_national_foundation_day,module:jp_national_foundation_day,,,CONFIRMED
2030-03-20,CLOSED,Vernal Equinox Day,jp_vernal_equinox_day_projected,module:jp_vernal_equinox_day,,,PROJECTED
2030-04-29,CLOSED,Showa Day,jp_showa_day,module:jp_showa_day,,,CONFIRMED
2030-05-03,CLOSED,Constitution Memorial Day,jp_constitution_memorial_day,module:jp_constitution_memorial_day,,,CONFIRMED
2030-05-06,CLOSED,Children's Day,jp_childrens_day,module:jp_childrens_day,2030-05-05,,CONFIRMED
2030-07-15,CLOSED,Marine Day,jp_marine_day,module:jp_marine_day,,,CONFIRMED
2030-08-12,CLOSED,Mountain Day,jp_mountain_day,module:jp_mountain_day,2030-08-11,,CONFIRMED
2030-09-16,CLOSED,Respect for the Aged Day,jp_respect_for_the_aged_day,module:jp_respect_for_the_aged_day,,,CONFIRMED
2030-09-23,CLOSED,Autumnal Equinox Day,jp_autumnal_equinox_day_projected,module:jp_autumnal_equinox_day,,,PROJECTED
2030-10-14,CLOSED,Sports Day,jp_sports_day,module:jp_sports_day,,,CONFIRMED
2030-11-04,CLOSED,Culture Day,jp_culture_day,module:jp_culture_day,2030-11-03,,CONFIRMED
2030-12-31,CLOSED,Market Holiday (year end),jp_jpx_year_end_market_holiday,module:jp_jpx_market_holidays,,,CONFIRMED
